update,loss_tokens,proposal_accepted,functional_refresh,ledger_measurement,coefficient_abs_deviation_mean,coefficient_abs_deviation_max,budget_residual,beta2,fixed_activation_congruence,response_departure_energy
10581,2773745664,False,False,gradient_surrogate,0.0,0.0,1.7246716188048733e-16,0.95,1.0,0.0
10582,2774007808,False,False,gradient_surrogate,0.0,0.0,6.899706284509268e-16,0.95,1.0,0.0
10583,2774269952,False,False,gradient_surrogate,0.0,0.0,1.725053500474176e-16,0.95,1.0,0.0
10584,2774532096,False,False,gradient_surrogate,0.0,0.0,5.176359367581936e-16,0.95,1.0,0.0
10585,2774794240,False,True,functional,0.0,0.0,6.900953112081685e-16,0.95,1.0,0.0
10586,2775056384,False,False,gradient_surrogate,0.0,0.0,1.0351835056301876e-15,0.95,1.0,0.0
10587,2775318528,False,False,gradient_surrogate,0.0,0.0,3.4494160386608897e-16,0.95,1.0,0.0
10588,2775580672,False,False,gradient_surrogate,0.0,0.0,5.174814818616378e-16,0.95,1.0,0.0
10589,2775842816,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10590,2776104960,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10591,2776367104,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10592,2776629248,False,False,gradient_surrogate,0.0,0.0,1.0356402876499934e-15,0.95,1.0,0.0
10593,2776891392,False,True,functional,0.0,0.0,8.629530788100156e-16,0.95,1.0,0.0
10594,2777153536,False,False,gradient_surrogate,0.0,0.0,5.167095873587878e-16,0.95,1.0,0.0
10595,2777415680,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10596,2777677824,False,False,gradient_surrogate,0.0,0.0,3.4505565121539196e-16,0.95,1.0,0.0
10597,2777939968,False,False,gradient_surrogate,0.0,0.0,1.7253662953574545e-15,0.95,1.0,0.0
10598,2778202112,False,False,gradient_surrogate,0.0,0.0,3.4487888695004513e-16,0.95,1.0,0.0
10599,2778464256,False,False,gradient_surrogate,0.0,0.0,1.0349899559507205e-15,0.95,1.0,0.0
10600,2778726400,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10601,2778988544,False,True,functional,0.0,0.0,1.7252747222891192e-16,0.95,1.0,0.0
10602,2779250688,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10603,2779512832,False,False,gradient_surrogate,0.0,0.0,1.0351960737233084e-15,0.95,1.0,0.0
10604,2779774976,False,False,gradient_surrogate,0.0,0.0,6.90378529563475e-16,0.95,1.0,0.0
10605,2780037120,False,False,gradient_surrogate,0.0,0.0,6.877364211137865e-16,0.95,1.0,0.0
10606,2780299264,False,False,gradient_surrogate,0.0,0.0,3.4500629407443136e-16,0.95,1.0,0.0
10607,2780561408,False,False,gradient_surrogate,0.0,0.0,6.900565785784422e-16,0.95,1.0,0.0
10608,2780823552,False,False,gradient_surrogate,0.0,0.0,3.4501744716819983e-16,0.95,1.0,0.0
10609,2781085696,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10610,2781347840,False,False,gradient_surrogate,0.0,0.0,3.4517753059024044e-16,0.95,1.0,0.0
10611,2781609984,False,False,gradient_surrogate,0.0,0.0,1.379957305871235e-15,0.95,1.0,0.0
10612,2781872128,False,False,gradient_surrogate,0.0,0.0,6.898832477192061e-16,0.95,1.0,0.0
10613,2782134272,False,False,gradient_surrogate,0.0,0.0,8.623537075012773e-16,0.95,1.0,0.0
10614,2782396416,False,False,gradient_surrogate,0.0,0.0,6.902529746422328e-16,0.95,1.0,0.0
10615,2782658560,False,False,gradient_surrogate,0.0,0.0,3.452333247214781e-16,0.95,1.0,0.0
10616,2782920704,False,False,gradient_surrogate,0.0,0.0,5.161595813889293e-16,0.95,1.0,0.0
10617,2783182848,False,True,functional,0.0,0.0,6.906097201895848e-16,0.95,1.0,0.0
10618,2783444992,False,False,gradient_surrogate,0.0,0.0,3.444692155779254e-16,0.95,1.0,0.0
10619,2783707136,False,False,gradient_surrogate,0.0,0.0,8.628125505239457e-16,0.95,1.0,0.0
10620,2783969280,False,False,gradient_surrogate,0.0,0.0,6.880195633926444e-16,0.95,1.0,0.0
10621,2784231424,False,False,gradient_surrogate,0.0,0.0,6.889794318524948e-16,0.95,1.0,0.0
10622,2784493568,False,False,gradient_surrogate,0.0,0.0,1.7252343136959406e-16,0.95,1.0,0.0
10623,2784755712,False,False,gradient_surrogate,0.0,0.0,1.3792202121215632e-15,0.95,1.0,0.0
10624,2785017856,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10625,2785280000,False,True,functional,0.0,0.0,6.895153961624854e-16,0.95,1.0,0.0
10626,2785542144,False,False,gradient_surrogate,0.0,0.0,1.0345995358491744e-15,0.95,1.0,0.0
10627,2785804288,False,False,gradient_surrogate,0.0,0.0,3.4479089329676955e-16,0.95,1.0,0.0
10628,2786066432,False,False,gradient_surrogate,0.0,0.0,6.9026596612003e-16,0.95,1.0,0.0
10629,2786328576,False,False,gradient_surrogate,0.0,0.0,5.173910677369065e-16,0.95,1.0,0.0
10630,2786590720,False,False,gradient_surrogate,0.0,0.0,6.888350132643247e-16,0.95,1.0,0.0
10631,2786852864,False,False,gradient_surrogate,0.0,0.0,6.900837291940525e-16,0.95,1.0,0.0
10632,2787115008,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10633,2787377152,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10634,2787639296,False,False,gradient_surrogate,0.0,0.0,3.4508022236034183e-16,0.95,1.0,0.0
10635,2787901440,False,False,gradient_surrogate,0.0,0.0,1.0354193216648983e-15,0.95,1.0,0.0
10636,2788163584,False,False,gradient_surrogate,0.0,0.0,1.7250678311700692e-16,0.95,1.0,0.0
10637,2788425728,False,False,gradient_surrogate,0.0,0.0,3.4503008618651237e-16,0.95,1.0,0.0
10638,2788687872,False,False,gradient_surrogate,0.0,0.0,3.4509064058277635e-16,0.95,1.0,0.0
10639,2788950016,False,False,gradient_surrogate,0.0,0.0,3.449953888747138e-16,0.95,1.0,0.0
10640,2789212160,False,False,gradient_surrogate,0.0,0.0,6.904982594139111e-16,0.95,1.0,0.0
10641,2789474304,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10642,2789736448,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10643,2789998592,False,False,gradient_surrogate,0.0,0.0,3.4509054093467213e-16,0.95,1.0,0.0
10644,2790260736,False,False,gradient_surrogate,0.0,0.0,1.0355095614088332e-15,0.95,1.0,0.0
10645,2790522880,False,False,gradient_surrogate,0.0,0.0,6.897746248038199e-16,0.95,1.0,0.0
10646,2790785024,False,False,gradient_surrogate,0.0,0.0,3.4496075890228053e-16,0.95,1.0,0.0
10647,2791047168,False,False,gradient_surrogate,0.0,0.0,1.3801997003068433e-15,0.95,1.0,0.0
10648,2791309312,False,False,gradient_surrogate,0.0,0.0,3.452335527396656e-16,0.95,1.0,0.0
10649,2791571456,False,True,functional,0.0,0.0,3.450786388321207e-16,0.95,1.0,0.0
10650,2791833600,False,False,gradient_surrogate,0.0,0.0,5.167921593397129e-16,0.95,1.0,0.0
10651,2792095744,False,False,gradient_surrogate,0.0,0.0,1.0351917912783067e-15,0.95,1.0,0.0
10652,2792357888,False,False,gradient_surrogate,0.0,0.0,6.901767433342963e-16,0.95,1.0,0.0
10653,2792620032,False,False,gradient_surrogate,0.0,0.0,3.450895282859301e-16,0.95,1.0,0.0
10654,2792882176,False,False,gradient_surrogate,0.0,0.0,3.4521354493079845e-16,0.95,1.0,0.0
10655,2793144320,False,False,gradient_surrogate,0.0,0.0,8.627741158164223e-16,0.95,1.0,0.0
10656,2793406464,False,False,gradient_surrogate,0.0,0.0,3.450177107557312e-16,0.95,1.0,0.0
10657,2793668608,False,True,functional,0.0,0.0,3.4515047857817743e-16,0.95,1.0,0.0
10658,2793930752,False,False,gradient_surrogate,0.0,0.0,6.90465100623448e-16,0.95,1.0,0.0
10659,2794192896,False,False,gradient_surrogate,0.0,0.0,5.17698870231986e-16,0.95,1.0,0.0
10660,2794455040,False,False,gradient_surrogate,0.0,0.0,1.7261753585108103e-16,0.95,1.0,0.0
10661,2794717184,False,False,gradient_surrogate,0.0,0.0,3.447204214000965e-16,0.95,1.0,0.0
10662,2794979328,False,False,gradient_surrogate,0.0,0.0,3.4519167555665342e-16,0.95,1.0,0.0
10663,2795241472,False,False,gradient_surrogate,0.0,0.0,1.0351856884363652e-15,0.95,1.0,0.0
10664,2795503616,False,False,gradient_surrogate,0.0,0.0,3.4528350335541683e-16,0.95,1.0,0.0
10665,2795765760,False,True,functional,0.0,0.0,5.17508543735469e-16,0.95,1.0,0.0
10666,2796027904,False,False,gradient_surrogate,0.0,0.0,6.904655507839411e-16,0.95,1.0,0.0
10667,2796290048,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10668,2796552192,False,False,gradient_surrogate,0.0,0.0,1.2080883485317983e-15,0.95,1.0,0.0
10669,2796814336,False,False,gradient_surrogate,0.0,0.0,5.177292493194079e-16,0.95,1.0,0.0
10670,2797076480,False,False,gradient_surrogate,0.0,0.0,6.905867003443572e-16,0.95,1.0,0.0
10671,2797338624,False,False,gradient_surrogate,0.0,0.0,1.726150002008656e-16,0.95,1.0,0.0
10672,2797600768,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10673,2797862912,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10674,2798125056,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10675,2798387200,False,False,gradient_surrogate,0.0,0.0,6.776706852238755e-16,0.95,1.0,0.0
10676,2798649344,False,False,gradient_surrogate,0.0,0.0,6.872467040612297e-16,0.95,1.0,0.0
10677,2798911488,False,False,gradient_surrogate,0.0,0.0,1.7189783166868863e-16,0.95,1.0,0.0
10678,2799173632,False,False,gradient_surrogate,0.0,0.0,3.432328002605548e-16,0.95,1.0,0.0
10679,2799435776,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10680,2799697920,False,False,gradient_surrogate,0.0,0.0,3.442126648007337e-16,0.95,1.0,0.0
10681,2799960064,False,True,functional,0.0,0.0,1.2050899817308275e-15,0.95,1.0,0.0
10682,2800222208,False,False,gradient_surrogate,0.0,0.0,6.888765817320332e-16,0.95,1.0,0.0
10683,2800484352,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10684,2800746496,False,False,gradient_surrogate,0.0,0.0,6.894561104366504e-16,0.95,1.0,0.0
10685,2801008640,False,False,gradient_surrogate,0.0,0.0,3.4493623982410303e-16,0.95,1.0,0.0
10686,2801270784,False,False,gradient_surrogate,0.0,0.0,3.44825870724912e-16,0.95,1.0,0.0
10687,2801532928,False,False,gradient_surrogate,0.0,0.0,6.896039646442648e-16,0.95,1.0,0.0
10688,2801795072,False,False,gradient_surrogate,0.0,0.0,3.4510394746196123e-16,0.95,1.0,0.0
10689,2802057216,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10690,2802319360,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10691,2802581504,False,False,gradient_surrogate,0.0,0.0,1.0348682349324876e-15,0.95,1.0,0.0
10692,2802843648,False,False,gradient_surrogate,0.0,0.0,5.180157600201461e-16,0.95,1.0,0.0
10693,2803105792,False,False,gradient_surrogate,0.0,0.0,1.3792070758425296e-15,0.95,1.0,0.0
10694,2803367936,False,False,gradient_surrogate,0.0,0.0,3.4497734726831404e-16,0.95,1.0,0.0
10695,2803630080,False,False,gradient_surrogate,0.0,0.0,3.4499520198169034e-16,0.95,1.0,0.0
10696,2803892224,False,False,gradient_surrogate,0.0,0.0,3.441624912115137e-16,0.95,1.0,0.0
10697,2804154368,False,True,functional,0.0,0.0,6.903449743690898e-16,0.95,1.0,0.0
10698,2804416512,False,False,gradient_surrogate,0.0,0.0,6.901432992107401e-16,0.95,1.0,0.0
10699,2804678656,False,False,gradient_surrogate,0.0,0.0,6.901682829482587e-16,0.95,1.0,0.0
10700,2804940800,False,False,gradient_surrogate,0.0,0.0,3.452019624681836e-16,0.95,1.0,0.0
10701,2805202944,False,False,gradient_surrogate,0.0,0.0,6.906406334794634e-16,0.95,1.0,0.0
10702,2805465088,False,False,gradient_surrogate,0.0,0.0,5.177787378131513e-16,0.95,1.0,0.0
10703,2805727232,False,False,gradient_surrogate,0.0,0.0,1.3786288589730099e-15,0.95,1.0,0.0
10704,2805989376,False,False,gradient_surrogate,0.0,0.0,1.7260481590587117e-16,0.95,1.0,0.0
10705,2806251520,False,True,functional,0.0,0.0,3.450169443652568e-16,0.95,1.0,0.0
10706,2806513664,False,False,gradient_surrogate,0.0,0.0,3.449878045502783e-16,0.95,1.0,0.0
10707,2806775808,False,False,gradient_surrogate,0.0,0.0,6.898908150826142e-16,0.95,1.0,0.0
10708,2807037952,False,False,gradient_surrogate,0.0,0.0,6.901417861774998e-16,0.95,1.0,0.0
10709,2807300096,False,False,gradient_surrogate,0.0,0.0,5.174119308678613e-16,0.95,1.0,0.0
10710,2807562240,False,False,gradient_surrogate,0.0,0.0,3.452050059733997e-16,0.95,1.0,0.0
10711,2807824384,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10712,2808086528,False,False,gradient_surrogate,0.0,0.0,8.543505810427887e-16,0.95,1.0,0.0
10713,2808348672,False,True,functional,0.0,0.0,1.722595006408922e-16,0.95,1.0,0.0
10714,2808610816,False,False,gradient_surrogate,0.0,0.0,1.0341347644798644e-15,0.95,1.0,0.0
10715,2808872960,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10716,2809135104,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10717,2809397248,False,False,gradient_surrogate,0.0,0.0,1.0349734588277122e-15,0.95,1.0,0.0
10718,2809659392,False,False,gradient_surrogate,0.0,0.0,1.7236199930804382e-16,0.95,1.0,0.0
10719,2809921536,False,False,gradient_surrogate,0.0,0.0,6.89996401312661e-16,0.95,1.0,0.0
10720,2810183680,False,False,gradient_surrogate,0.0,0.0,3.4510492866244845e-16,0.95,1.0,0.0
10721,2810445824,False,True,functional,0.0,0.0,1.7247830768719147e-16,0.95,1.0,0.0
10722,2810707968,False,False,gradient_surrogate,0.0,0.0,1.725589822829431e-16,0.95,1.0,0.0
10723,2810970112,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10724,2811232256,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10725,2811494400,False,False,gradient_surrogate,0.0,0.0,1.7255050116648909e-16,0.95,1.0,0.0
10726,2811756544,False,False,gradient_surrogate,0.0,0.0,3.452288338118783e-16,0.95,1.0,0.0
10727,2812018688,False,False,gradient_surrogate,0.0,0.0,1.7256492980396157e-16,0.95,1.0,0.0
10728,2812280832,False,False,gradient_surrogate,0.0,0.0,3.448065950279574e-16,0.95,1.0,0.0
10729,2812542976,False,True,functional,0.0,0.0,1.7245583041531992e-16,0.95,1.0,0.0
10730,2812805120,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10731,2813067264,False,False,gradient_surrogate,0.0,0.0,6.895437005794731e-16,0.95,1.0,0.0
10732,2813329408,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10733,2813591552,False,False,gradient_surrogate,0.0,0.0,3.450725494948871e-16,0.95,1.0,0.0
10734,2813853696,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10735,2814115840,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10736,2814377984,False,False,gradient_surrogate,0.0,0.0,8.629060341281213e-16,0.95,1.0,0.0
10737,2814640128,False,True,functional,0.0,0.0,5.177267139466237e-16,0.95,1.0,0.0
10738,2814902272,False,False,gradient_surrogate,0.0,0.0,3.4499967377262556e-16,0.95,1.0,0.0
10739,2815164416,False,False,gradient_surrogate,0.0,0.0,1.0353207245678554e-15,0.95,1.0,0.0
10740,2815426560,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10741,2815688704,False,False,gradient_surrogate,0.0,0.0,8.629749969912245e-16,0.95,1.0,0.0
10742,2815950848,False,False,gradient_surrogate,0.0,0.0,6.900277606080081e-16,0.95,1.0,0.0
10743,2816212992,False,False,gradient_surrogate,0.0,0.0,3.4522906138672967e-16,0.95,1.0,0.0
10744,2816475136,False,False,gradient_surrogate,0.0,0.0,3.451842349639606e-16,0.95,1.0,0.0
10745,2816737280,False,True,functional,0.0,0.0,3.4514556293606255e-16,0.95,1.0,0.0
10746,2816999424,False,False,gradient_surrogate,0.0,0.0,1.03537754006324e-15,0.95,1.0,0.0
10747,2817261568,False,False,gradient_surrogate,0.0,0.0,6.901833611080695e-16,0.95,1.0,0.0
10748,2817523712,False,False,gradient_surrogate,0.0,0.0,3.4504434322325005e-16,0.95,1.0,0.0
10749,2817785856,False,False,gradient_surrogate,0.0,0.0,5.179450379472986e-16,0.95,1.0,0.0
10750,2818048000,False,False,gradient_surrogate,0.0,0.0,1.0351132650308628e-15,0.95,1.0,0.0
10751,2818310144,False,False,gradient_surrogate,0.0,0.0,1.0355970208521773e-15,0.95,1.0,0.0
10752,2818572288,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10753,2818834432,False,True,functional,0.0,0.0,3.4521472781860926e-16,0.95,1.0,0.0
10754,2819096576,False,False,gradient_surrogate,0.0,0.0,1.0354308345235373e-15,0.95,1.0,0.0
10755,2819358720,False,False,gradient_surrogate,0.0,0.0,6.904766950052693e-16,0.95,1.0,0.0
10756,2819620864,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10757,2819883008,False,False,gradient_surrogate,0.0,0.0,1.7254949262713727e-16,0.95,1.0,0.0
10758,2820145152,False,False,gradient_surrogate,0.0,0.0,1.0347886575096512e-15,0.95,1.0,0.0
10759,2820407296,False,False,gradient_surrogate,0.0,0.0,6.90175664328221e-16,0.95,1.0,0.0
10760,2820669440,False,False,gradient_surrogate,0.0,0.0,5.166916294675193e-16,0.95,1.0,0.0
10761,2820931584,False,True,functional,0.0,0.0,1.724176678458024e-16,0.95,1.0,0.0
10762,2821193728,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10763,2821455872,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10764,2821718016,False,False,gradient_surrogate,0.0,0.0,3.447368015101573e-16,0.95,1.0,0.0
10765,2821980160,False,False,gradient_surrogate,0.0,0.0,6.838927242111696e-16,0.95,1.0,0.0
10766,2822242304,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10767,2822504448,False,False,gradient_surrogate,0.0,0.0,1.721670518795473e-16,0.95,1.0,0.0
10768,2822766592,False,False,gradient_surrogate,0.0,0.0,1.7228509439367533e-16,0.95,1.0,0.0
10769,2823028736,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10770,2823290880,False,False,gradient_surrogate,0.0,0.0,3.4465315890503997e-16,0.95,1.0,0.0
10771,2823553024,False,False,gradient_surrogate,0.0,0.0,3.4463908279050984e-16,0.95,1.0,0.0
10772,2823815168,False,False,gradient_surrogate,0.0,0.0,6.896584885552347e-16,0.95,1.0,0.0
10773,2824077312,False,False,gradient_surrogate,0.0,0.0,1.7236973562516396e-16,0.95,1.0,0.0
10774,2824339456,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10775,2824601600,False,False,gradient_surrogate,0.0,0.0,1.2068036027795121e-15,0.95,1.0,0.0
10776,2824863744,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10777,2825125888,False,True,functional,0.0,0.0,1.7235897844763385e-16,0.95,1.0,0.0
10778,2825388032,False,False,gradient_surrogate,0.0,0.0,1.7235313916739376e-16,0.95,1.0,0.0
10779,2825650176,False,False,gradient_surrogate,0.0,0.0,3.4477196648704035e-16,0.95,1.0,0.0
10780,2825912320,False,False,gradient_surrogate,0.0,0.0,6.866986438325262e-16,0.95,1.0,0.0
10781,2826174464,False,False,gradient_surrogate,0.0,0.0,5.169388566330594e-16,0.95,1.0,0.0
10782,2826436608,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10783,2826698752,False,False,gradient_surrogate,0.0,0.0,5.170152208321669e-16,0.95,1.0,0.0
10784,2826960896,False,False,gradient_surrogate,0.0,0.0,3.4385771534371113e-16,0.95,1.0,0.0
10785,2827223040,False,True,functional,0.0,0.0,6.894194881090735e-16,0.95,1.0,0.0
10786,2827485184,False,False,gradient_surrogate,0.0,0.0,3.447467990263426e-16,0.95,1.0,0.0
10787,2827747328,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10788,2828009472,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10789,2828271616,False,False,gradient_surrogate,0.0,0.0,1.033995190222653e-15,0.95,1.0,0.0
10790,2828533760,False,False,gradient_surrogate,0.0,0.0,6.894258716381605e-16,0.95,1.0,0.0
10791,2828795904,False,False,gradient_surrogate,0.0,0.0,3.4469036647253753e-16,0.95,1.0,0.0
10792,2829058048,False,False,gradient_surrogate,0.0,0.0,1.890185710646303e-15,0.95,1.0,0.0
10793,2829320192,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
10794,2829582336,False,False,gradient_surrogate,0.0,0.0,3.4474379057584885e-16,0.95,1.0,0.0
10795,2829844480,False,False,gradient_surrogate,0.0,0.0,6.895148686600217e-16,0.95,1.0,0.0
10796,2830106624,False,False,gradient_surrogate,0.0,0.0,6.891101987685409e-16,0.95,1.0,0.0
10797,2830368768,False,False,gradient_surrogate,0.0,0.0,6.893094527727654e-16,0.95,1.0,0.0
10798,2830630912,False,False,gradient_surrogate,0.0,0.0,1.72397848668911e-16,0.95,1.0,0.0
10799,2830893056,False,False,gradient_surrogate,0.0,0.0,5.172482534024112e-16,0.95,1.0,0.0
10800,2831155200,False,False,gradient_surrogate,0.0,0.0,6.899679965105172e-16,0.95,1.0,0.0
10801,2831417344,False,True,functional,0.0,0.0,3.4401599254931475e-16,0.95,1.0,0.0
10802,2831679488,False,False,gradient_surrogate,0.0,0.0,3.448102690931396e-16,0.95,1.0,0.0
10803,2831941632,False,False,gradient_surrogate,0.0,0.0,3.449067242029433e-16,0.95,1.0,0.0
10804,2832203776,False,False,gradient_surrogate,0.0,0.0,6.894502708216672e-16,0.95,1.0,0.0
10805,2832465920,False,False,gradient_surrogate,0.0,0.0,1.7241040584423337e-16,0.95,1.0,0.0
10806,2832728064,False,False,gradient_surrogate,0.0,0.0,5.171640831627296e-16,0.95,1.0,0.0
10807,2832990208,False,False,gradient_surrogate,0.0,0.0,3.447764594160354e-16,0.95,1.0,0.0
10808,2833252352,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10809,2833514496,False,True,functional,0.0,0.0,3.447256003237903e-16,0.95,1.0,0.0
10810,2833776640,False,False,gradient_surrogate,0.0,0.0,5.173250648321724e-16,0.95,1.0,0.0
10811,2834038784,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10812,2834300928,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10813,2834563072,False,False,gradient_surrogate,0.0,0.0,1.7202316520920989e-16,0.95,1.0,0.0
10814,2834825216,False,False,gradient_surrogate,0.0,0.0,6.893040622962396e-16,0.95,1.0,0.0
10815,2835087360,False,False,gradient_surrogate,0.0,0.0,1.0341476040139267e-15,0.95,1.0,0.0
10816,2835349504,False,False,gradient_surrogate,0.0,0.0,3.4472403173044e-16,0.95,1.0,0.0
10817,2835611648,False,True,functional,0.0,0.0,6.894869172938448e-16,0.95,1.0,0.0
10818,2835873792,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10819,2836135936,False,False,gradient_surrogate,0.0,0.0,1.3792735005608625e-15,0.95,1.0,0.0
10820,2836398080,False,False,gradient_surrogate,0.0,0.0,3.4484914412363655e-16,0.95,1.0,0.0
10821,2836660224,False,False,gradient_surrogate,0.0,0.0,3.4474739155041126e-16,0.95,1.0,0.0
10822,2836922368,False,False,gradient_surrogate,0.0,0.0,8.6190818125655e-16,0.95,1.0,0.0
10823,2837184512,False,False,gradient_surrogate,0.0,0.0,6.893317981639175e-16,0.95,1.0,0.0
10824,2837446656,False,False,gradient_surrogate,0.0,0.0,1.7238151744256272e-16,0.95,1.0,0.0
10825,2837708800,False,True,functional,0.0,0.0,5.173018214420064e-16,0.95,1.0,0.0
10826,2837970944,False,False,gradient_surrogate,0.0,0.0,3.4494332406536774e-16,0.95,1.0,0.0
10827,2838233088,False,False,gradient_surrogate,0.0,0.0,6.894887443080124e-16,0.95,1.0,0.0
10828,2838495232,False,False,gradient_surrogate,0.0,0.0,1.723530362369593e-15,0.95,1.0,0.0
10829,2838757376,False,False,gradient_surrogate,0.0,0.0,8.619354744999036e-16,0.95,1.0,0.0
10830,2839019520,False,False,gradient_surrogate,0.0,0.0,1.7213252817547873e-16,0.95,1.0,0.0
10831,2839281664,False,False,gradient_surrogate,0.0,0.0,6.896418371359669e-16,0.95,1.0,0.0
10832,2839543808,False,False,gradient_surrogate,0.0,0.0,3.448189832143057e-16,0.95,1.0,0.0
10833,2839805952,False,True,functional,0.0,0.0,3.444020413989844e-16,0.95,1.0,0.0
10834,2840068096,False,False,gradient_surrogate,0.0,0.0,6.897287897648625e-16,0.95,1.0,0.0
10835,2840330240,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10836,2840592384,False,False,gradient_surrogate,0.0,0.0,6.898967711488649e-16,0.95,1.0,0.0
10837,2840854528,False,False,gradient_surrogate,0.0,0.0,1.0349268044732397e-15,0.95,1.0,0.0
10838,2841116672,False,False,gradient_surrogate,0.0,0.0,6.89593366163138e-16,0.95,1.0,0.0
10839,2841378816,False,False,gradient_surrogate,0.0,0.0,6.894496954448538e-16,0.95,1.0,0.0
10840,2841640960,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10841,2841903104,False,True,functional,0.0,0.0,3.447728201610252e-16,0.95,1.0,0.0
10842,2842165248,False,False,gradient_surrogate,0.0,0.0,1.7243192548322335e-16,0.95,1.0,0.0
10843,2842427392,False,False,gradient_surrogate,0.0,0.0,3.448216229022269e-16,0.95,1.0,0.0
10844,2842689536,False,False,gradient_surrogate,0.0,0.0,1.7248015266675387e-16,0.95,1.0,0.0
10845,2842951680,False,False,gradient_surrogate,0.0,0.0,3.4508843073100174e-16,0.95,1.0,0.0
10846,2843213824,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10847,2843475968,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
10848,2843738112,False,False,gradient_surrogate,0.0,0.0,3.44876628675249e-16,0.95,1.0,0.0
10849,2844000256,False,True,functional,0.0,0.0,6.89675374321693e-16,0.95,1.0,0.0
10850,2844262400,False,False,gradient_surrogate,0.0,0.0,3.449582127872715e-16,0.95,1.0,0.0
10851,2844524544,False,False,gradient_surrogate,0.0,0.0,1.7242417482282866e-16,0.95,1.0,0.0
10852,2844786688,False,False,gradient_surrogate,0.0,0.0,6.895626282592469e-16,0.95,1.0,0.0
10853,2845048832,False,False,gradient_surrogate,0.0,0.0,6.896382481337508e-16,0.95,1.0,0.0
10854,2845310976,False,False,gradient_surrogate,0.0,0.0,1.7244076814284204e-16,0.95,1.0,0.0
10855,2845573120,False,False,gradient_surrogate,0.0,0.0,1.7242944218758564e-16,0.95,1.0,0.0
10856,2845835264,False,False,gradient_surrogate,0.0,0.0,1.0346081751577988e-15,0.95,1.0,0.0
