task,seed,method,step,loss,lr,seconds_per_step
fineweb_edu,3407,RLB+Muon,2830,4.160258,0.000034,2.417115
fineweb_edu,3407,RLB+Muon,2840,4.176592,0.000034,2.450686
fineweb_edu,3407,RLB+Muon,2850,4.126718,0.000033,2.481263
fineweb_edu,3407,RLB+Muon,2860,4.149465,0.000033,2.491812
fineweb_edu,3407,RLB+Muon,2870,4.130816,0.000033,2.499270
fineweb_edu,3407,RLB+Muon,2880,4.162900,0.000032,2.542034
fineweb_edu,3407,RLB+Muon,2890,4.142826,0.000032,2.497525
fineweb_edu,3407,RLB+Muon,2900,4.149883,0.000032,2.485931
fineweb_edu,3407,RLB+Muon,2910,4.159549,0.000032,2.443199
fineweb_edu,3407,RLB+Muon,2920,4.140062,0.000031,2.468333
fineweb_edu,3407,RLB+Muon,2930,4.143616,0.000031,2.468381
fineweb_edu,3407,RLB+Muon,2940,4.141063,0.000031,2.493338
fineweb_edu,3407,RLB+Muon,2950,4.126175,0.000031,2.468736
fineweb_edu,3407,RLB+Muon,2960,4.136628,0.000031,2.495106
fineweb_edu,3407,RLB+Muon,2970,4.155996,0.000031,2.469937
fineweb_edu,3407,RLB+Muon,2980,4.142255,0.000030,2.486334
fineweb_edu,3407,RLB+Muon,2990,4.130965,0.000030,2.500999
fineweb_edu,3407,RLB+Muon,3000,4.137396,0.000030,2.492566
fineweb_edu,3407,RLB+Muon,3010,4.163658,0.000030,2.507367
fineweb_edu,3407,RLB+Muon,3020,4.142294,0.000030,2.449720
fineweb_edu,3407,RLB+Muon,3030,4.126486,0.000030,2.484132
fineweb_edu,3407,RLB+Muon,3040,4.119803,0.000030,2.442207
fineweb_edu,3407,RLB+Muon,3050,4.150368,0.000030,2.496031
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1,10.989019,0.000001,4.824115
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),10,10.430075,0.000015,2.742619
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),20,9.672438,0.000030,2.518177
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),30,9.407844,0.000045,2.468481
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),40,9.004619,0.000060,2.569301
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),50,8.543193,0.000075,2.502792
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),60,8.065730,0.000090,2.550288
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),70,7.651201,0.000105,2.542844
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),80,7.402802,0.000120,2.511757
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),90,7.258614,0.000135,2.471921
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),100,7.153215,0.000150,2.531653
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),110,6.999667,0.000165,2.560700
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),120,6.901430,0.000180,2.399832
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),130,6.817648,0.000195,2.510439
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),140,6.727976,0.000210,2.503596
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),150,6.617909,0.000225,2.582071
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),160,6.538972,0.000240,2.553318
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),170,6.483089,0.000255,2.471329
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),180,6.381647,0.000270,2.539451
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),190,6.324834,0.000285,2.446303
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),200,6.262363,0.000300,2.511771
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),210,6.200234,0.000300,2.507134
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),220,6.144554,0.000300,2.476352
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),230,6.090036,0.000300,2.506936
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),240,6.026841,0.000300,2.493828
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),250,5.960753,0.000300,2.487394
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),260,5.946368,0.000300,2.487178
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),270,5.876467,0.000300,2.528895
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),280,5.842605,0.000299,2.516275
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),290,5.779570,0.000299,2.533834
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),300,5.760713,0.000299,2.512707
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),310,5.717467,0.000299,2.578691
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),320,5.660744,0.000299,2.504365
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),330,5.657083,0.000299,2.493375
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),340,5.628429,0.000298,2.549075
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),350,5.585498,0.000298,2.505796
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),360,5.528653,0.000298,2.483712
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),370,5.514515,0.000298,2.542731
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),380,5.490791,0.000297,2.591013
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),390,5.477106,0.000297,2.504989
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),400,5.437804,0.000297,2.483598
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),410,5.436181,0.000296,2.550572
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),420,5.376993,0.000296,2.536422
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),430,5.390498,0.000296,2.490443
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),440,5.337321,0.000295,2.545236
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),450,5.339713,0.000295,2.514903
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),460,5.299641,0.000295,2.535597
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),470,5.264904,0.000294,2.535006
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),480,5.256886,0.000294,2.555860
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),490,5.242029,0.000293,2.581682
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),500,5.208727,0.000293,2.471771
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),510,5.208487,0.000292,2.454682
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),520,5.189988,0.000292,2.546660
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),530,5.131716,0.000291,2.529957
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),540,5.146979,0.000291,2.492342
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),550,5.132892,0.000290,2.523324
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),560,5.122926,0.000290,2.524355
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),570,5.118142,0.000289,2.577218
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),580,5.081303,0.000288,2.513557
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),590,5.065305,0.000288,2.522790
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),600,5.053264,0.000287,2.506415
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),610,5.051426,0.000287,2.540123
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),620,5.002019,0.000286,2.529971
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),630,5.003292,0.000285,2.551794
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),640,4.998026,0.000284,2.557260
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),650,4.993649,0.000284,2.543497
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),660,4.959009,0.000283,2.515549
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),670,4.960189,0.000282,2.571067
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),680,4.956747,0.000282,2.410554
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),690,4.942075,0.000281,2.463011
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),700,4.883095,0.000280,2.330784
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),710,4.910956,0.000279,2.437542
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),720,4.894483,0.000279,2.390416
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),730,4.900797,0.000278,2.408986
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),740,4.857060,0.000277,2.352292
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),750,4.873842,0.000276,2.361274
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),760,4.852887,0.000275,2.467893
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),770,4.847266,0.000274,2.415318
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),780,4.837121,0.000273,2.371488
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),790,4.836558,0.000273,2.386113
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),800,4.827205,0.000272,2.528369
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),810,4.825652,0.000271,2.393758
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),820,4.829372,0.000270,2.507201
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),830,4.786345,0.000269,2.500643
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),840,4.797070,0.000268,2.522151
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),850,4.796336,0.000267,2.487048
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),860,4.787423,0.000266,2.530259
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),870,4.768408,0.000265,2.481646
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),880,4.733669,0.000264,2.505749
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),890,4.737203,0.000263,2.550185
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),900,4.734129,0.000262,2.493760
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),910,4.712883,0.000261,2.525019
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),920,4.712810,0.000260,2.456515
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),930,4.704774,0.000259,2.531986
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),940,4.710379,0.000258,2.550985
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),950,4.678488,0.000257,2.569507
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),960,4.688908,0.000255,2.556037
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),970,4.674151,0.000254,2.525773
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),980,4.678831,0.000253,2.490192
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),990,4.632943,0.000252,2.459236
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1000,4.664736,0.000251,2.563746
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1010,4.660823,0.000250,2.506420
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1020,4.621457,0.000249,2.550125
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1030,4.642569,0.000247,2.495944
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1040,4.626191,0.000246,2.550711
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1050,4.621218,0.000245,2.503149
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1060,4.603304,0.000244,2.521338
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1070,4.618582,0.000243,2.569943
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1080,4.589143,0.000241,2.573701
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1090,4.578964,0.000240,2.551865
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1100,4.576152,0.000239,2.460812
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1110,4.578522,0.000238,2.515438
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1120,4.556690,0.000236,2.508371
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1130,4.568009,0.000235,2.473492
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1140,4.563561,0.000234,2.519450
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1150,4.522058,0.000233,2.467997
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1160,4.515883,0.000231,2.552945
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1170,4.504219,0.000230,2.534045
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1180,4.521240,0.000229,2.496410
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1190,4.493567,0.000227,2.504537
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1200,4.517575,0.000226,2.595542
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1210,4.486296,0.000225,2.448157
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1220,4.487869,0.000223,2.500492
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1230,4.481441,0.000222,2.492706
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1240,4.494154,0.000221,2.589558
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1250,4.465358,0.000219,2.445555
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1260,4.454980,0.000218,2.353659
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1270,4.460729,0.000217,2.473636
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1280,4.447754,0.000215,2.513138
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1290,4.450369,0.000214,2.525673
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1300,4.437139,0.000212,2.485055
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1310,4.411198,0.000211,2.540984
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1320,4.444900,0.000210,2.561144
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1330,4.408463,0.000208,2.550254
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1340,4.405750,0.000207,2.507028
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1350,4.397618,0.000205,2.551699
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1360,4.387724,0.000204,2.524339
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1370,4.408355,0.000203,2.534353
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1380,4.405388,0.000201,2.411027
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1390,4.393330,0.000200,2.532156
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1400,4.363085,0.000198,2.503745
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1410,4.362419,0.000197,2.521154
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1420,4.355275,0.000195,2.580285
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1430,4.348737,0.000194,2.546304
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1440,4.353149,0.000192,2.528559
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1450,4.361384,0.000191,2.469158
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1460,4.359056,0.000190,2.522553
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1470,4.332518,0.000188,2.514201
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1480,4.335194,0.000187,2.472238
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1490,4.312681,0.000185,2.542200
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1500,4.328255,0.000184,2.503103
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1510,4.313373,0.000182,2.539296
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1520,4.310763,0.000181,2.528220
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1530,4.284338,0.000179,2.486538
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1540,4.314793,0.000178,2.567319
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1550,4.316904,0.000176,2.533346
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1560,4.301129,0.000175,2.485511
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1570,4.284329,0.000173,2.499432
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1580,4.279777,0.000172,2.574208
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1590,4.272430,0.000170,2.535502
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1600,4.280468,0.000169,2.501605
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1610,4.283687,0.000167,2.505785
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1620,4.285650,0.000166,2.549929
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1630,4.249341,0.000164,2.512172
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1640,4.290815,0.000163,2.534324
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1650,4.269226,0.000161,2.533613
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1660,4.235137,0.000160,2.509903
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1670,4.246285,0.000158,2.495001
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1680,4.237320,0.000157,2.525212
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1690,4.231400,0.000155,2.577894
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1700,4.241593,0.000154,2.549420
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1710,4.247669,0.000153,2.521927
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1720,4.251349,0.000151,2.541802
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1730,4.244602,0.000150,2.593144
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1740,4.228534,0.000148,2.490518
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1750,4.225919,0.000147,2.477119
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1760,4.226993,0.000145,2.504960
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1770,4.215771,0.000144,2.522911
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1780,4.202710,0.000142,2.523765
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1790,4.212992,0.000141,2.525276
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1800,4.216315,0.000139,2.473997
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1810,4.219309,0.000138,2.539022
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1820,4.191909,0.000136,2.472290
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1830,4.211873,0.000135,2.474442
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1840,4.189898,0.000133,2.518986
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1850,4.183866,0.000132,2.517559
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1860,4.190089,0.000131,2.483762
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1870,4.167088,0.000129,2.553823
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1880,4.175037,0.000128,2.546491
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1890,4.167204,0.000126,2.501098
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1900,4.168523,0.000125,2.543006
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1910,4.203800,0.000123,2.496722
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1920,4.193066,0.000122,2.519487
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1930,4.132292,0.000121,2.519653
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1940,4.163091,0.000119,2.499426
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1950,4.131604,0.000118,2.498694
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1960,4.149948,0.000116,2.535425
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1970,4.156273,0.000115,2.560085
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1980,4.135516,0.000114,2.515589
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),1990,4.158905,0.000112,2.473503
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2000,4.142338,0.000111,2.515979
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2010,4.149271,0.000110,2.519130
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2020,4.151219,0.000108,2.535883
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2030,4.128532,0.000107,2.532353
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2040,4.112703,0.000106,2.586936
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2050,4.118902,0.000104,2.502425
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2060,4.138765,0.000103,2.484266
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2070,4.106630,0.000102,2.539257
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2080,4.114428,0.000100,2.510689
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2090,4.111675,0.000099,2.549109
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2100,4.134359,0.000098,2.500912
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2110,4.123456,0.000096,2.520510
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2120,4.115275,0.000095,2.483348
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2130,4.114753,0.000094,2.519056
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2140,4.116376,0.000093,2.478399
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2150,4.099695,0.000091,2.439115
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2160,4.110680,0.000090,2.419774
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2170,4.105191,0.000089,2.436617
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2180,4.091470,0.000088,2.374268
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2190,4.099760,0.000086,2.416267
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2200,4.087729,0.000085,2.342351
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2210,4.057061,0.000084,2.399909
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2220,4.086602,0.000083,2.441365
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2230,4.077223,0.000082,2.466686
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2240,4.087652,0.000080,2.462661
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2250,4.069029,0.000079,2.433006
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2260,4.063123,0.000078,2.490111
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2270,4.057746,0.000077,2.426980
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2280,4.051583,0.000076,2.518121
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2290,4.064919,0.000075,2.509313
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2300,4.057524,0.000074,2.466186
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2310,4.060705,0.000073,2.520214
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2320,4.045206,0.000072,2.504252
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2330,4.047247,0.000070,2.487113
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2340,4.052970,0.000069,2.522570
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2350,4.058048,0.000068,2.547923
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2360,4.077883,0.000067,2.549683
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2370,4.031437,0.000066,2.487228
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2380,4.027945,0.000065,2.542221
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2390,4.037530,0.000064,2.493864
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2400,4.033483,0.000063,2.525381
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2410,4.031969,0.000062,2.514025
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2420,4.032045,0.000061,2.536531
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2430,4.033042,0.000060,2.496317
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2440,4.009335,0.000059,2.543280
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2450,4.038960,0.000059,2.430739
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2460,4.045873,0.000058,2.498888
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2470,4.032784,0.000057,2.553518
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2480,4.024966,0.000056,2.577885
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2490,4.038305,0.000055,2.512464
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2500,4.019033,0.000054,2.515246
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2510,4.017577,0.000053,2.503323
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2520,4.025395,0.000052,2.476168
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2530,4.029111,0.000052,2.534138
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2540,3.981685,0.000051,2.568824
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2550,4.019830,0.000050,2.503751
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2560,4.013041,0.000049,2.449804
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2570,4.009600,0.000049,2.506085
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2580,3.999103,0.000048,2.542831
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2590,3.979213,0.000047,2.504240
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2600,4.005941,0.000046,2.504228
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2610,3.998949,0.000046,2.522717
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2620,3.975994,0.000045,2.571796
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2630,4.004332,0.000044,2.507458
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2640,4.012569,0.000044,2.517136
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2650,4.015505,0.000043,2.506111
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2660,3.993771,0.000042,2.381128
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2670,4.004145,0.000042,2.493919
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2680,3.984672,0.000041,2.495173
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2690,4.009746,0.000041,2.501055
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2700,3.987053,0.000040,2.511518
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2710,3.973833,0.000039,2.573166
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2720,3.988898,0.000039,2.579305
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2730,3.993146,0.000038,2.502592
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2740,3.985046,0.000038,2.516356
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2750,3.989515,0.000037,2.547494
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2760,3.973144,0.000037,2.562568
fineweb_edu,3407,RLB+MatrixPolicy (group-stat),2770,3.964105,0.000036,2.482807
