budget_tokens,dataset,seed,target_loss,baseline,method,baseline_hit,method_hit,baseline_first_hit_step,method_first_hit_step,baseline_first_hit_tokens,method_first_hit_tokens,baseline_first_hit_ppl,method_first_hit_ppl,baseline_target_hit_minutes,method_target_hit_minutes,delta_method_minus_baseline_tokens,delta_method_minus_baseline_steps,delta_method_minus_baseline_tokens_percent,delta_method_minus_baseline_hit_minutes,baseline_total_minutes,method_total_minutes,delta_method_minus_baseline_total_minutes,baseline_final_val_loss,method_final_val_loss,delta_method_minus_baseline_final_loss,baseline_slurm_node,method_slurm_node,baseline_restart_count,method_restart_count
100000000,dolma_sample,2027,5.00,full,role_depth_v3,1,1,950,1000,31129600,32768000,146.585,143.242,6.587,7.480,1638400,50,0.052632,0.893,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,5.00,full,role_depth_v4,1,1,950,950,31129600,31129600,146.585,146.799,6.587,6.346,0,0,0.000000,-0.242,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,5.00,full,role_depth_v5,1,1,950,950,31129600,31129600,146.585,147.417,6.587,6.952,0,0,0.000000,0.365,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,5.00,full,role_depth_v6,1,1,950,950,31129600,31129600,146.585,146.676,6.587,6.726,0,0,0.000000,0.139,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,5.00,no_role_depth,full,1,1,1000,950,32768000,31129600,143.337,146.585,8.129,6.587,-1638400,-50,-0.050000,-1.542,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,5.00,no_role_depth,role_depth_v2,1,1,1000,950,32768000,31129600,143.337,146.663,8.129,6.079,-1638400,-50,-0.050000,-2.050,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,5.00,no_role_depth,role_depth_v3,1,1,1000,1000,32768000,32768000,143.337,143.242,8.129,7.480,0,0,0.000000,-0.649,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,5.00,no_role_depth,role_depth_v4,1,1,1000,950,32768000,31129600,143.337,146.799,8.129,6.346,-1638400,-50,-0.050000,-1.783,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,5.00,no_role_depth,role_depth_v5,1,1,1000,950,32768000,31129600,143.337,147.417,8.129,6.952,-1638400,-50,-0.050000,-1.176,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,5.00,no_role_depth,role_depth_v6,1,1,1000,950,32768000,31129600,143.337,146.676,8.129,6.726,-1638400,-50,-0.050000,-1.403,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.80,full,no_role_depth,1,1,1200,1250,39321600,40960000,121.005,118.902,8.321,10.161,1638400,50,0.041667,1.841,22.439,26.119,3.680,4.331018,4.342288,0.011270,,ellis-compute-02,,0
100000000,dolma_sample,2027,4.80,full,role_depth_v2,1,1,1200,1200,39321600,39321600,121.005,121.384,8.321,7.679,0,0,0.000000,-0.642,22.439,20.741,-1.698,4.331018,4.326041,-0.004977,,elor-compute-01,,0
100000000,dolma_sample,2027,4.80,full,role_depth_v3,1,1,1200,1250,39321600,40960000,121.005,119.072,8.321,9.350,1638400,50,0.041667,1.029,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,4.80,full,role_depth_v4,1,1,1200,1200,39321600,39321600,121.005,120.935,8.321,8.015,0,0,0.000000,-0.305,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,4.80,full,role_depth_v5,1,1,1200,1200,39321600,39321600,121.005,120.389,8.321,8.782,0,0,0.000000,0.461,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,4.80,full,role_depth_v6,1,1,1200,1200,39321600,39321600,121.005,120.643,8.321,8.496,0,0,0.000000,0.175,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,4.80,no_role_depth,full,1,1,1250,1200,40960000,39321600,118.902,121.005,10.161,8.321,-1638400,-50,-0.040000,-1.841,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,4.80,no_role_depth,role_depth_v2,1,1,1250,1200,40960000,39321600,118.902,121.384,10.161,7.679,-1638400,-50,-0.040000,-2.482,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.80,no_role_depth,role_depth_v3,1,1,1250,1250,40960000,40960000,118.902,119.072,10.161,9.350,0,0,0.000000,-0.811,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,4.80,no_role_depth,role_depth_v4,1,1,1250,1200,40960000,39321600,118.902,120.935,10.161,8.015,-1638400,-50,-0.040000,-2.146,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,4.80,no_role_depth,role_depth_v5,1,1,1250,1200,40960000,39321600,118.902,120.389,10.161,8.782,-1638400,-50,-0.040000,-1.379,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,4.80,no_role_depth,role_depth_v6,1,1,1250,1200,40960000,39321600,118.902,120.643,10.161,8.496,-1638400,-50,-0.040000,-1.666,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.60,full,no_role_depth,1,1,1650,1700,54067200,55705600,98.103,97.828,11.441,13.819,1638400,50,0.030303,2.378,22.439,26.119,3.680,4.331018,4.342288,0.011270,,ellis-compute-02,,0
100000000,dolma_sample,2027,4.60,full,role_depth_v2,1,1,1650,1650,54067200,54067200,98.103,98.186,11.441,10.559,0,0,0.000000,-0.882,22.439,20.741,-1.698,4.331018,4.326041,-0.004977,,elor-compute-01,,0
100000000,dolma_sample,2027,4.60,full,role_depth_v3,1,1,1650,1700,54067200,55705600,98.103,97.823,11.441,12.716,1638400,50,0.030303,1.275,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,4.60,full,role_depth_v4,1,1,1650,1650,54067200,54067200,98.103,98.212,11.441,11.021,0,0,0.000000,-0.420,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,4.60,full,role_depth_v5,1,1,1650,1650,54067200,54067200,98.103,98.168,11.441,12.075,0,0,0.000000,0.634,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,4.60,full,role_depth_v6,1,1,1650,1650,54067200,54067200,98.103,98.085,11.441,11.681,0,0,0.000000,0.241,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,4.60,no_role_depth,full,1,1,1700,1650,55705600,54067200,97.828,98.103,13.819,11.441,-1638400,-50,-0.029412,-2.378,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,4.60,no_role_depth,role_depth_v2,1,1,1700,1650,55705600,54067200,97.828,98.186,13.819,10.559,-1638400,-50,-0.029412,-3.260,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.60,no_role_depth,role_depth_v3,1,1,1700,1700,55705600,55705600,97.828,97.823,13.819,12.716,0,0,0.000000,-1.103,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,4.60,no_role_depth,role_depth_v4,1,1,1700,1650,55705600,54067200,97.828,98.212,13.819,11.021,-1638400,-50,-0.029412,-2.798,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,4.60,no_role_depth,role_depth_v5,1,1,1700,1650,55705600,54067200,97.828,98.168,13.819,12.075,-1638400,-50,-0.029412,-1.744,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,4.60,no_role_depth,role_depth_v6,1,1,1700,1650,55705600,54067200,97.828,98.085,13.819,11.681,-1638400,-50,-0.029412,-2.138,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.50,full,no_role_depth,1,1,1950,2000,63897600,65536000,89.441,89.406,13.521,16.258,1638400,50,0.025641,2.737,22.439,26.119,3.680,4.331018,4.342288,0.011270,,ellis-compute-02,,0
100000000,dolma_sample,2027,4.50,full,role_depth_v2,1,1,1950,1950,63897600,63897600,89.441,89.347,13.521,12.478,0,0,0.000000,-1.043,22.439,20.741,-1.698,4.331018,4.326041,-0.004977,,elor-compute-01,,0
100000000,dolma_sample,2027,4.50,full,role_depth_v3,1,1,1950,2000,63897600,65536000,89.441,89.322,13.521,14.960,1638400,50,0.025641,1.439,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,4.50,full,role_depth_v4,1,1,1950,1950,63897600,63897600,89.441,89.503,13.521,13.025,0,0,0.000000,-0.496,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,4.50,full,role_depth_v5,1,1,1950,1950,63897600,63897600,89.441,89.349,13.521,14.271,0,0,0.000000,0.750,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,4.50,full,role_depth_v6,1,1,1950,1950,63897600,63897600,89.441,89.466,13.521,13.805,0,0,0.000000,0.284,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,4.50,no_role_depth,full,1,1,2000,1950,65536000,63897600,89.406,89.441,16.258,13.521,-1638400,-50,-0.025000,-2.737,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,4.50,no_role_depth,role_depth_v2,1,1,2000,1950,65536000,63897600,89.406,89.347,16.258,12.478,-1638400,-50,-0.025000,-3.779,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.50,no_role_depth,role_depth_v3,1,1,2000,2000,65536000,65536000,89.406,89.322,16.258,14.960,0,0,0.000000,-1.298,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,4.50,no_role_depth,role_depth_v4,1,1,2000,1950,65536000,63897600,89.406,89.503,16.258,13.025,-1638400,-50,-0.025000,-3.233,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,4.50,no_role_depth,role_depth_v5,1,1,2000,1950,65536000,63897600,89.406,89.349,16.258,14.271,-1638400,-50,-0.025000,-1.987,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,4.50,no_role_depth,role_depth_v6,1,1,2000,1950,65536000,63897600,89.406,89.466,16.258,13.805,-1638400,-50,-0.025000,-2.452,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.40,full,no_role_depth,1,1,2400,2500,78643200,81920000,81.355,81.025,16.641,20.322,3276800,100,0.041667,3.681,22.439,26.119,3.680,4.331018,4.342288,0.011270,,ellis-compute-02,,0
100000000,dolma_sample,2027,4.40,full,role_depth_v2,1,1,2400,2400,78643200,78643200,81.355,81.082,16.641,15.358,0,0,0.000000,-1.283,22.439,20.741,-1.698,4.331018,4.326041,-0.004977,,elor-compute-01,,0
100000000,dolma_sample,2027,4.40,full,role_depth_v3,1,1,2400,2500,78643200,81920000,81.355,81.007,16.641,18.700,3276800,100,0.041667,2.058,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,4.40,full,role_depth_v4,1,1,2400,2400,78643200,78643200,81.355,81.345,16.641,16.031,0,0,0.000000,-0.610,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,4.40,full,role_depth_v5,1,1,2400,2400,78643200,78643200,81.355,81.160,16.641,17.564,0,0,0.000000,0.923,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,4.40,full,role_depth_v6,1,1,2400,2400,78643200,78643200,81.355,81.352,16.641,16.991,0,0,0.000000,0.350,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,4.40,no_role_depth,full,1,1,2500,2400,81920000,78643200,81.025,81.355,20.322,16.641,-3276800,-100,-0.040000,-3.681,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,4.40,no_role_depth,role_depth_v2,1,1,2500,2400,81920000,78643200,81.025,81.082,20.322,15.358,-3276800,-100,-0.040000,-4.964,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.40,no_role_depth,role_depth_v3,1,1,2500,2500,81920000,81920000,81.025,81.007,20.322,18.700,0,0,0.000000,-1.623,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,4.40,no_role_depth,role_depth_v4,1,1,2500,2400,81920000,78643200,81.025,81.345,20.322,16.031,-3276800,-100,-0.040000,-4.291,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,4.40,no_role_depth,role_depth_v5,1,1,2500,2400,81920000,78643200,81.025,81.160,20.322,17.564,-3276800,-100,-0.040000,-2.758,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,4.40,no_role_depth,role_depth_v6,1,1,2500,2400,81920000,78643200,81.025,81.352,20.322,16.991,-3276800,-100,-0.040000,-3.331,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.35,full,no_role_depth,1,1,2800,2950,91750400,96665600,77.405,77.354,19.415,23.980,4915200,150,0.053571,4.565,22.439,26.119,3.680,4.331018,4.342288,0.011270,,ellis-compute-02,,0
100000000,dolma_sample,2027,4.35,full,role_depth_v2,1,1,2800,2750,91750400,90112000,77.405,77.386,19.415,17.598,-1638400,-50,-0.017857,-1.817,22.439,20.741,-1.698,4.331018,4.326041,-0.004977,,elor-compute-01,,0
100000000,dolma_sample,2027,4.35,full,role_depth_v3,1,1,2800,2950,91750400,96665600,77.405,77.385,19.415,22.066,4915200,150,0.053571,2.651,22.439,24.197,1.758,4.331018,4.342515,0.011497,,damle-compute-01,,0
100000000,dolma_sample,2027,4.35,full,role_depth_v4,1,1,2800,2800,91750400,91750400,77.405,77.341,19.415,18.703,0,0,0.000000,-0.712,22.439,21.620,-0.819,4.331018,4.331238,0.000220,,zabih-compute-01,,0
100000000,dolma_sample,2027,4.35,full,role_depth_v5,1,1,2800,2800,91750400,91750400,77.405,77.255,19.415,20.491,0,0,0.000000,1.077,22.439,23.584,1.145,4.331018,4.328745,-0.002273,,rush-compute-02,,1
100000000,dolma_sample,2027,4.35,full,role_depth_v6,1,1,2800,2850,91750400,93388800,77.405,77.175,19.415,20.177,1638400,50,0.017857,0.762,22.439,22.824,0.385,4.331018,4.331207,0.000189,,elor-compute-01,,0
100000000,dolma_sample,2027,4.35,no_role_depth,full,1,1,2950,2800,96665600,91750400,77.354,77.405,23.980,19.415,-4915200,-150,-0.050847,-4.565,26.119,22.439,-3.680,4.342288,4.331018,-0.011270,ellis-compute-02,,0,
100000000,dolma_sample,2027,4.35,no_role_depth,role_depth_v2,1,1,2950,2750,96665600,90112000,77.354,77.386,23.980,17.598,-6553600,-200,-0.067797,-6.382,26.119,20.741,-5.378,4.342288,4.326041,-0.016247,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,2027,4.35,no_role_depth,role_depth_v3,1,1,2950,2950,96665600,96665600,77.354,77.385,23.980,22.066,0,0,0.000000,-1.915,26.119,24.197,-1.922,4.342288,4.342515,0.000227,ellis-compute-02,damle-compute-01,0,0
100000000,dolma_sample,2027,4.35,no_role_depth,role_depth_v4,1,1,2950,2800,96665600,91750400,77.354,77.341,23.980,18.703,-4915200,-150,-0.050847,-5.278,26.119,21.620,-4.500,4.342288,4.331238,-0.011050,ellis-compute-02,zabih-compute-01,0,0
100000000,dolma_sample,2027,4.35,no_role_depth,role_depth_v5,1,1,2950,2800,96665600,91750400,77.354,77.255,23.980,20.491,-4915200,-150,-0.050847,-3.489,26.119,23.584,-2.535,4.342288,4.328745,-0.013543,ellis-compute-02,rush-compute-02,0,1
100000000,dolma_sample,2027,4.35,no_role_depth,role_depth_v6,1,1,2950,2850,96665600,93388800,77.354,77.175,23.980,20.177,-3276800,-100,-0.033898,-3.803,26.119,22.824,-3.295,4.342288,4.331207,-0.011081,ellis-compute-02,elor-compute-01,0,0
100000000,dolma_sample,3407,5.00,full,no_role_depth,1,1,1000,1000,32768000,32768000,144.419,147.412,7.553,6.513,0,0,0.000000,-1.040,24.314,21.083,-3.231,4.324468,4.338317,0.013849,,zabih-compute-01,,0
100000000,dolma_sample,3407,5.00,full,role_depth_v2,1,1,1000,1000,32768000,32768000,144.419,144.571,7.553,6.669,0,0,0.000000,-0.884,24.314,21.572,-2.742,4.324468,4.321068,-0.003399,,zabih-compute-01,,0
100000000,dolma_sample,3407,5.00,full,role_depth_v3,1,1,1000,1000,32768000,32768000,144.419,146.425,7.553,7.870,0,0,0.000000,0.317,24.314,25.261,0.947,4.324468,4.337494,0.013027,,nikola-compute-18,,0
100000000,dolma_sample,3407,5.00,full,role_depth_v4,1,1,1000,1000,32768000,32768000,144.419,144.203,7.553,8.204,0,0,0.000000,0.652,24.314,26.235,1.920,4.324468,4.324802,0.000335,,nikola-compute-18,,0
100000000,dolma_sample,3407,5.00,full,role_depth_v5,1,1,1000,1000,32768000,32768000,144.419,144.985,7.553,7.339,0,0,0.000000,-0.214,24.314,23.620,-0.694,4.324468,4.322758,-0.001710,,rush-compute-02,,0
100000000,dolma_sample,3407,5.00,full,role_depth_v6,1,1,1000,1000,32768000,32768000,144.419,143.957,7.553,7.716,0,0,0.000000,0.164,24.314,24.891,0.577,4.324468,4.326100,0.001633,,damle-compute-01,,0
100000000,dolma_sample,3407,5.00,no_role_depth,full,1,1,1000,1000,32768000,32768000,147.412,144.419,6.513,7.553,0,0,0.000000,1.040,21.083,24.314,3.231,4.338317,4.324468,-0.013849,zabih-compute-01,,0,
100000000,dolma_sample,3407,5.00,no_role_depth,role_depth_v2,1,1,1000,1000,32768000,32768000,147.412,144.571,6.513,6.669,0,0,0.000000,0.156,21.083,21.572,0.490,4.338317,4.321068,-0.017249,zabih-compute-01,zabih-compute-01,0,0
100000000,dolma_sample,3407,5.00,no_role_depth,role_depth_v3,1,1,1000,1000,32768000,32768000,147.412,146.425,6.513,7.870,0,0,0.000000,1.357,21.083,25.261,4.178,4.338317,4.337494,-0.000823,zabih-compute-01,nikola-compute-18,0,0
100000000,dolma_sample,3407,5.00,no_role_depth,role_depth_v4,1,1,1000,1000,32768000,32768000,147.412,144.203,6.513,8.204,0,0,0.000000,1.692,21.083,26.235,5.152,4.338317,4.324802,-0.013515,zabih-compute-01,nikola-compute-18,0,0
100000000,dolma_sample,3407,5.00,no_role_depth,role_depth_v5,1,1,1000,1000,32768000,32768000,147.412,144.985,6.513,7.339,0,0,0.000000,0.826,21.083,23.620,2.537,4.338317,4.322758,-0.015559,zabih-compute-01,rush-compute-02,0,0
100000000,dolma_sample,3407,5.00,no_role_depth,role_depth_v6,1,1,1000,1000,32768000,32768000,147.412,143.957,6.513,7.716,0,0,0.000000,1.204,21.083,24.891,3.808,4.338317,4.326100,-0.012217,zabih-compute-01,damle-compute-01,0,0
100000000,dolma_sample,3407,4.80,full,no_role_depth,1,1,1250,1300,40960000,42598400,119.539,119.150,9.441,8.467,1638400,50,0.040000,-0.974,24.314,21.083,-3.231,4.324468,4.338317,0.013849,,zabih-compute-01,,0
100000000,dolma_sample,3407,4.80,full,role_depth_v2,1,1,1250,1250,40960000,40960000,119.539,119.562,9.441,8.336,0,0,0.000000,-1.104,24.314,21.572,-2.742,4.324468,4.321068,-0.003399,,zabih-compute-01,,0
100000000,dolma_sample,3407,4.80,full,role_depth_v3,1,1,1250,1300,40960000,42598400,119.539,118.190,9.441,10.231,1638400,50,0.040000,0.790,24.314,25.261,0.947,4.324468,4.337494,0.013027,,nikola-compute-18,,0
100000000,dolma_sample,3407,4.80,full,role_depth_v4,1,1,1250,1250,40960000,40960000,119.539,119.135,9.441,10.255,0,0,0.000000,0.815,24.314,26.235,1.920,4.324468,4.324802,0.000335,,nikola-compute-18,,0
100000000,dolma_sample,3407,4.80,full,role_depth_v5,1,1,1250,1250,40960000,40960000,119.539,119.413,9.441,9.173,0,0,0.000000,-0.268,24.314,23.620,-0.694,4.324468,4.322758,-0.001710,,rush-compute-02,,0
100000000,dolma_sample,3407,4.80,full,role_depth_v6,1,1,1250,1250,40960000,40960000,119.539,119.033,9.441,9.646,0,0,0.000000,0.205,24.314,24.891,0.577,4.324468,4.326100,0.001633,,damle-compute-01,,0
100000000,dolma_sample,3407,4.80,no_role_depth,full,1,1,1300,1250,42598400,40960000,119.150,119.539,8.467,9.441,-1638400,-50,-0.038462,0.974,21.083,24.314,3.231,4.338317,4.324468,-0.013849,zabih-compute-01,,0,
100000000,dolma_sample,3407,4.80,no_role_depth,role_depth_v2,1,1,1300,1250,42598400,40960000,119.150,119.562,8.467,8.336,-1638400,-50,-0.038462,-0.130,21.083,21.572,0.490,4.338317,4.321068,-0.017249,zabih-compute-01,zabih-compute-01,0,0
100000000,dolma_sample,3407,4.80,no_role_depth,role_depth_v3,1,1,1300,1300,42598400,42598400,119.150,118.190,8.467,10.231,0,0,0.000000,1.764,21.083,25.261,4.178,4.338317,4.337494,-0.000823,zabih-compute-01,nikola-compute-18,0,0
100000000,dolma_sample,3407,4.80,no_role_depth,role_depth_v4,1,1,1300,1250,42598400,40960000,119.150,119.135,8.467,10.255,-1638400,-50,-0.038462,1.789,21.083,26.235,5.152,4.338317,4.324802,-0.013515,zabih-compute-01,nikola-compute-18,0,0
100000000,dolma_sample,3407,4.80,no_role_depth,role_depth_v5,1,1,1300,1250,42598400,40960000,119.150,119.413,8.467,9.173,-1638400,-50,-0.038462,0.706,21.083,23.620,2.537,4.338317,4.322758,-0.015559,zabih-compute-01,rush-compute-02,0,0
100000000,dolma_sample,3407,4.80,no_role_depth,role_depth_v6,1,1,1300,1250,42598400,40960000,119.150,119.033,8.467,9.646,-1638400,-50,-0.038462,1.179,21.083,24.891,3.808,4.338317,4.326100,-0.012217,zabih-compute-01,damle-compute-01,0,0
100000000,dolma_sample,3407,4.60,full,no_role_depth,1,1,1650,1700,54067200,55705600,98.483,98.349,12.462,11.072,1638400,50,0.030303,-1.390,24.314,21.083,-3.231,4.324468,4.338317,0.013849,,zabih-compute-01,,0
100000000,dolma_sample,3407,4.60,full,role_depth_v2,1,1,1650,1650,54067200,54067200,98.483,98.223,12.462,11.004,0,0,0.000000,-1.458,24.314,21.572,-2.742,4.324468,4.321068,-0.003399,,zabih-compute-01,,0
100000000,dolma_sample,3407,4.60,full,role_depth_v3,1,1,1650,1700,54067200,55705600,98.483,97.863,12.462,13.378,1638400,50,0.030303,0.917,24.314,25.261,0.947,4.324468,4.337494,0.013027,,nikola-compute-18,,0
100000000,dolma_sample,3407,4.60,full,role_depth_v4,1,1,1650,1650,54067200,54067200,98.483,98.237,12.462,13.537,0,0,0.000000,1.075,24.314,26.235,1.920,4.324468,4.324802,0.000335,,nikola-compute-18,,0
100000000,dolma_sample,3407,4.60,full,role_depth_v5,1,1,1650,1650,54067200,54067200,98.483,98.227,12.462,12.109,0,0,0.000000,-0.353,24.314,23.620,-0.694,4.324468,4.322758,-0.001710,,rush-compute-02,,0
